measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,435.1586466436224,486.80235130638977,384.83161491362426
Deaths,Texas,Both,All ages,Alcohol use disorders,Number,2004,529.2499161446415,558.5194321615816,499.5134947682651
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2013,286.46229001368187,374.306352168338,221.21530110399877
Deaths,Utah,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,91.7062545632024,105.58764896225189,80.51175647887929
Deaths,Indiana,Both,All ages,Liver cancer due to alcohol use,Number,2013,104.73078864795943,118.45116460912399,91.17903849945101
Deaths,Louisiana,Both,All ages,Alcoholic cardiomyopathy,Number,2005,81.58492166748479,106.3561125078467,59.66245943974458
Deaths,California,Both,All ages,Liver cancer due to alcohol use,Number,2013,497.4172408009998,562.0910261091685,431.1209973729087
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2006,119.09134254332488,143.715704098253,90.94747603067053
Deaths,New Jersey,Both,All ages,Liver cancer due to alcohol use,Number,2013,160.5327992995284,179.56396026896726,140.63461100106696
Deaths,California,Both,All ages,Alcoholic cardiomyopathy,Number,2013,635.5151605648505,814.4888359828869,503.473555746778
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2013,113.6023619412831,136.63577205344586,88.4287428449517
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,2013,137.50838742254695,173.64092551817296,108.55426494651715
Deaths,Colorado,Both,All ages,Alcohol use disorders,Number,2013,363.41894223522297,386.9646695526187,339.71313259850757
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,134.61737668693692,152.17684541684417,118.66329186349918
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2013,130.19767989394,147.0697279329829,112.87331483717307
Deaths,Vermont,Both,All ages,Alcoholic cardiomyopathy,Number,2006,8.103694726548722,11.149007901502873,6.3656403337358425
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,190.27291803765402,216.183566467388,168.02551514154075
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2013,148.1602011859038,177.6254608787426,115.27258915016618
Deaths,Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2006,127.29158688278768,151.8921041720352,100.0841487955166
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,2013,253.76175504031468,271.7585263235584,238.19632681136707
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,2013,293.78952907083783,310.83304063135654,277.50748398047176
Deaths,Louisiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,233.0523518285129,266.13126834387083,207.32339823638566
Deaths,New Jersey,Both,All ages,Liver cancer due to alcohol use,Number,2004,120.49699496639089,134.60159994010388,108.10823274899066
Deaths,District of Columbia,Both,All ages,Liver cancer due to alcohol use,Number,2013,13.463300965384692,15.625915213750458,11.393837473617221
Deaths,District of Columbia,Both,All ages,Alcohol use disorders,Number,2013,43.6212410235734,48.29894903238764,39.01316462589636
Deaths,Kentucky,Both,All ages,Liver cancer due to alcohol use,Number,2013,79.38043260596552,89.54659449130051,69.35157789028545
Deaths,District of Columbia,Both,All ages,Alcoholic cardiomyopathy,Number,2013,13.737670252373588,16.499332740064165,10.48322241956215
Deaths,Idaho,Both,All ages,Liver cancer due to alcohol use,Number,2006,14.000262194774562,16.070888551706798,12.077103381248383
Deaths,Idaho,Both,All ages,Alcohol use disorders,Number,2006,47.619059582294106,51.78835930717554,43.76633017084689
Deaths,Michigan,Both,All ages,Liver cancer due to alcohol use,Number,2005,67.7088899774878,84.90399905253027,52.35783380211467
Deaths,Florida,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,1196.784047812807,1351.5929493586352,1058.0356419284776
Deaths,Kentucky,Both,All ages,Alcoholic cardiomyopathy,Number,2013,65.8118860073773,87.85047507828583,48.900726919012605
Deaths,Nevada,Both,All ages,Liver cancer due to alcohol use,Number,2006,29.510316266286587,33.86363801580151,25.642970461332176
Deaths,Iowa,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,96.66958704199486,108.54073519047579,85.48613661512125
Deaths,North Dakota,Both,All ages,Alcohol use disorders,Number,2013,36.87709615322415,40.21447305599455,33.531019343000224
Deaths,Wyoming,Both,All ages,Alcohol use disorders,Number,2013,43.95575711376844,47.950525395012335,40.32627757779444
Deaths,Louisiana,Both,All ages,Alcohol use disorders,Number,2013,147.29859319494912,158.10318535394686,136.31584795363267
Deaths,North Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,23.505204900776246,26.464213825401522,20.63849029911592
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,940.5672070251059,1058.9443493288468,836.3537381198768
Deaths,Washington,Both,All ages,Alcohol use disorders,Number,2006,220.9448264598757,234.82486120144,207.1888182209502
Deaths,Ohio,Both,All ages,Liver cancer due to alcohol use,Number,2005,145.65163876170544,161.73973507035083,129.47219849235447
Deaths,Utah,Both,All ages,Liver cancer due to alcohol use,Number,2006,19.277894034204376,21.935731220993297,16.814580547228804
Deaths,Utah,Both,All ages,Alcohol use disorders,Number,2006,87.44778087826657,94.06057574954755,80.85836605301672
Deaths,Nevada,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,157.65885296431824,177.17350914778402,141.19065394905908
Deaths,Illinois,Both,All ages,Alcohol use disorders,Number,2006,322.65452264181096,343.1308239388462,303.23276340506715
Deaths,California,Both,All ages,Alcohol use disorders,Number,2005,1296.2598586190286,1372.2918947666728,1221.6146706409932
Deaths,Oregon,Both,All ages,Liver cancer due to alcohol use,Number,2013,85.04730608484913,96.36878033706918,73.88141163968938
Deaths,Maine,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,64.03723381954258,72.52125923016389,56.52662735539291
Deaths,Oregon,Both,All ages,Alcohol use disorders,Number,2013,289.46581406082424,309.2957838616736,272.5515979897711
Deaths,Alaska,Both,All ages,Alcoholic cardiomyopathy,Number,2006,9.953195748868556,12.69162108655818,7.923163578484707
Deaths,Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,305.6595811560482,346.0669821701811,272.3890368799121
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,2013,68.18300967691683,91.56809753942443,46.682557165059336
Deaths,Pennsylvania,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,699.5618355244865,792.6470953268248,620.977222358237
Deaths,New Jersey,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,387.62825932197796,436.061142698043,345.66702143494507
Deaths,Massachusetts,Both,All ages,Alcohol use disorders,Number,2013,318.02068183739755,340.3236681219686,298.1217084687825
Deaths,Connecticut,Both,All ages,Liver cancer due to alcohol use,Number,2005,57.13684868800076,64.15980352455331,50.47014229893899
Deaths,Connecticut,Both,All ages,Alcohol use disorders,Number,2005,106.22623502496691,114.48264352843832,98.43386466395701
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,2005,48.52493896418848,54.79910425652397,42.53091834356643
Deaths,Nevada,Both,All ages,Alcohol use disorders,Number,2006,143.47525872160034,153.84643228284776,134.08222064987316
Deaths,Connecticut,Both,All ages,Alcoholic cardiomyopathy,Number,2005,51.32274221342161,62.70520523377488,40.704710401546876
Deaths,Michigan,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,506.89923406409775,575.7265915720445,449.8096369787164
Deaths,South Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2013,80.44411642301765,91.14183974318577,70.30208233687956
Deaths,South Carolina,Both,All ages,Alcohol use disorders,Number,2013,213.96577843855977,228.42073627464055,200.52557124786017
Deaths,Delaware,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,38.27965563545029,42.82614052274894,33.964090310565894
Deaths,South Carolina,Both,All ages,Alcoholic cardiomyopathy,Number,2013,101.86676142501258,121.16998928060158,79.66525265661816
Deaths,South Dakota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,41.225211578907825,46.49451650168221,36.28970923006959
Deaths,Colorado,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,210.54423066681113,237.396444438836,187.8963697349104
Deaths,Mississippi,Both,All ages,Liver cancer due to alcohol use,Number,2013,36.07604212668677,41.24236000592145,31.36756699482552
Deaths,Mississippi,Both,All ages,Alcohol use disorders,Number,2013,110.54752057966627,119.1180659564829,102.23972176682894
Deaths,Ohio,Both,All ages,Alcohol use disorders,Number,2005,310.8593308010416,332.5358539584598,290.7652326571944
Deaths,Mississippi,Both,All ages,Alcoholic cardiomyopathy,Number,2013,62.198672609731055,80.20839533689242,46.522933947591824
Deaths,Michigan,Both,All ages,Alcoholic cardiomyopathy,Number,2005,201.63189409965483,240.80508539511786,160.52433603190545
Deaths,Maryland,Both,All ages,Liver cancer due to alcohol use,Number,2005,72.38350129285801,81.58985191135645,63.6953113928387
Deaths,Nevada,Both,All ages,Alcoholic cardiomyopathy,Number,2006,49.303637131141514,59.85239319251608,38.091459936194994
Deaths,Missouri,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2013,300.7068128392245,337.45782811080136,267.52306596024994
Deaths,Maryland,Both,All ages,Alcohol use disorders,Number,2005,147.8594072803501,157.90012216421414,138.0782044805787
Deaths,Rhode Island,Both,All ages,Alcoholic cardiomyopathy,Number,2007,11.791663513354345,16.859452336444186,8.545380867944184
Deaths,Mississippi,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2007,146.22597192682724,164.0144213994806,129.65475717085036
Deaths,Maryland,Both,All ages,Alcoholic cardiomyopathy,Number,2005,107.31202685995295,126.97019559292555,83.9506065713641
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,338.9466072525212,379.9087917958414,303.1479852326885
Deaths,New Jersey,Both,All ages,Alcoholic cardiomyopathy,Number,2004,187.77856024848535,221.79795526451286,140.93223792306136
Deaths,Idaho,Both,All ages,Alcoholic cardiomyopathy,Number,2006,14.950499567070066,21.16353303618942,10.843559249198465
Deaths,Ohio,Both,All ages,Alcoholic cardiomyopathy,Number,2005,171.00136586076604,216.37082308938366,141.06543651875785
Deaths,District of Columbia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2007,38.659373709130605,44.057206063464044,33.8696479729138
Deaths,Illinois,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,493.5340531266304,554.2719119644273,441.25441475622796
Deaths,Utah,Both,All ages,Alcoholic cardiomyopathy,Number,2006,18.330088905985722,26.17247241711323,14.92213468505537
Deaths,Colorado,Both,All ages,Alcoholic cardiomyopathy,Number,2005,46.79201487050549,63.23521112367024,34.652987339853986
Deaths,Connecticut,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,150.48372683123068,169.83688609781703,134.6017565943501
Deaths,South Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2007,249.00660772966987,281.64565934493606,220.82420470068027
Deaths,Florida,Both,All ages,Alcohol use disorders,Number,2007,802.4069114569536,848.6842662679169,763.2093046335157
Deaths,Virginia,Both,All ages,Alcohol use disorders,Number,2004,222.26587700359633,237.29962114056477,209.08315456283745
Deaths,Vermont,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,24.247488492678155,27.814915935894902,21.412264187055207
Deaths,Minnesota,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,164.35549293677877,185.52750277941223,146.57735723791438
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,265.3376407876543,299.54984223036575,235.19289664754976
Deaths,Georgia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2007,389.37114181822574,441.79971223941806,345.14296305637333
Deaths,Oklahoma,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,206.9237580886399,233.46174361544874,183.3041778931805
Deaths,Florida,Both,All ages,Liver cancer due to alcohol use,Number,2005,243.98525814858132,271.6950145102116,215.89003850634722
Deaths,New Hampshire,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,51.47920641605571,58.81456917246972,45.50068683772735
Deaths,Missouri,Both,All ages,Alcohol use disorders,Number,2007,226.6171579011726,242.27385235202195,211.94259841840883
Deaths,Indiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,252.03176961019165,311.64484244063544,196.78582315820879
Deaths,Iowa,Both,All ages,Liver cancer due to alcohol use,Number,2006,37.88633942930257,42.705363289574905,33.62338943550306
Deaths,Iowa,Both,All ages,Alcohol use disorders,Number,2006,79.89354502212167,85.72422218447848,74.02160784316695
Deaths,District of Columbia,Both,All ages,Liver cancer due to alcohol use,Number,2007,12.51239258806349,14.415413287182165,10.682193479016243
Deaths,Alabama,Both,All ages,Alcohol use disorders,Number,2006,154.92903803166692,166.18885233549963,144.98776969501847
Deaths,West Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2006,23.186917610066462,26.360377914958903,20.288575678135697
Deaths,West Virginia,Both,All ages,Alcohol use disorders,Number,2006,76.75047655992441,83.2355085462002,70.66230311574989
Deaths,Oklahoma,Both,All ages,Liver cancer due to alcohol use,Number,2005,38.250558486140676,43.238447844073995,33.42344518821123
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2006,36.67714444423978,50.255658822523564,25.264590997238383
Deaths,Massachusetts,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2005,302.6799582647647,340.25821880422205,268.19848962210676
Deaths,South Carolina,Both,All ages,Liver cancer due to alcohol use,Number,2007,57.450367029133005,65.49685113849658,50.06730837219279
Deaths,Mississippi,Both,All ages,Liver cancer due to alcohol use,Number,2007,27.963325932894964,31.829151986641634,24.13671745112092
Deaths,Mississippi,Both,All ages,Alcohol use disorders,Number,2007,97.59936993612718,105.62964503376388,89.77469403062707
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2006,26.401295781445896,30.23997664564353,23.242911430430738
Deaths,District of Columbia,Both,All ages,Alcohol use disorders,Number,2007,42.346833861771785,46.4952178346311,38.77827789826929
Deaths,Florida,Both,All ages,Alcoholic cardiomyopathy,Number,2005,399.1492463448986,484.61825119689735,323.2024950552079
